date,time,value
06/06/2013,15:04,38.66000366
06/06/2013,15:09,38.66000366
06/06/2013,15:14,39.16999817
06/06/2013,15:19,38.66000366
06/06/2013,15:24,38.66000366
06/06/2013,15:29,38.66000366
06/06/2013,15:34,39.16999817
06/06/2013,15:39,39.68000031
06/06/2013,15:44,40.18999863
06/06/2013,15:49,40.70000076
06/06/2013,15:54,40.70000076
06/06/2013,15:59,40.70000076
06/06/2013,16:04,40.70000076
06/06/2013,16:09,40.70000076
06/06/2013,16:14,41.2100029
06/06/2013,16:19,41.2100029
06/06/2013,16:24,41.2100029
06/06/2013,16:29,41.2100029
06/06/2013,16:34,41.2100029
06/06/2013,16:39,41.2100029
06/06/2013,16:44,41.2100029
06/06/2013,16:49,41.2100029
06/06/2013,16:54,40.70000076
06/06/2013,16:59,40.70000076
06/06/2013,17:04,40.18999863
06/06/2013,17:09,39.16999817
06/06/2013,17:14,38.66000366
06/06/2013,17:19,38.15000153
06/06/2013,17:24,38.66000366
06/06/2013,17:29,38.15000153
06/06/2013,17:34,37.63999939
06/06/2013,17:39,37.63999939
06/06/2013,17:44,37.13000107
06/06/2013,17:49,36.61999893
06/06/2013,17:54,36.61999893
06/06/2013,17:59,36.61999893
06/06/2013,18:04,36.11000061
06/06/2013,18:09,36.11000061
06/06/2013,18:14,36.11000061
06/06/2013,18:19,35.59999847
06/06/2013,18:24,35.59999847
06/06/2013,18:29,35.08999634
06/06/2013,18:34,35.08999634
06/06/2013,18:39,35.08999634
06/06/2013,18:44,35.08999634
06/06/2013,18:49,35.08999634
06/06/2013,18:54,34.58000183
06/06/2013,18:59,34.58000183
06/06/2013,19:04,34.58000183
06/06/2013,19:09,34.58000183
06/06/2013,19:14,34.58000183
06/06/2013,19:19,34.58000183
06/06/2013,19:24,34.58000183
06/06/2013,19:29,34.58000183
06/06/2013,19:34,34.06999969
06/06/2013,19:39,33.56000137
06/06/2013,19:44,33.56000137
06/06/2013,19:49,33.04999924
06/06/2013,19:54,33.56000137
06/06/2013,19:59,33.56000137
06/06/2013,20:04,33.56000137
06/06/2013,20:09,33.56000137
06/06/2013,20:14,34.06999969
06/06/2013,20:19,34.06999969
06/06/2013,20:24,34.06999969
06/06/2013,20:29,34.06999969
06/06/2013,20:34,34.58000183
06/06/2013,20:39,34.06999969
06/06/2013,20:44,35.08999634
06/06/2013,20:49,35.59999847
06/06/2013,20:54,35.08999634
06/06/2013,20:59,35.08999634
06/06/2013,21:04,35.59999847
06/06/2013,21:09,35.08999634
06/06/2013,21:14,35.59999847
06/06/2013,21:19,35.59999847
06/06/2013,21:24,36.11000061
06/06/2013,21:29,36.11000061
06/06/2013,21:34,35.59999847
06/06/2013,21:39,36.11000061
06/06/2013,21:44,36.11000061
06/06/2013,21:49,36.61999893
06/06/2013,21:54,36.11000061
06/06/2013,21:59,36.61999893
06/06/2013,22:04,36.61999893
06/06/2013,22:09,36.61999893
06/06/2013,22:14,37.13000107
06/06/2013,22:19,37.13000107
06/06/2013,22:24,37.63999939
06/06/2013,22:29,37.63999939
06/06/2013,22:34,37.63999939
06/06/2013,22:39,38.15000153
06/06/2013,22:44,38.15000153
06/06/2013,22:49,38.15000153
06/06/2013,22:54,38.15000153
06/06/2013,22:59,38.66000366
06/06/2013,23:04,38.66000366
06/06/2013,23:09,38.66000366
06/06/2013,23:14,38.66000366
06/06/2013,23:19,39.16999817
06/06/2013,23:24,39.16999817
06/06/2013,23:29,39.16999817
06/06/2013,23:34,39.16999817
06/06/2013,23:39,39.68000031
06/06/2013,23:44,39.68000031
06/06/2013,23:49,39.16999817
06/06/2013,23:54,38.66000366
06/06/2013,23:59,39.16999817
07/06/2013,00:04,39.68000031
07/06/2013,00:09,40.70000076
07/06/2013,00:14,41.71999741
07/06/2013,00:19,41.71999741
07/06/2013,00:24,42.22999954
07/06/2013,00:29,42.22999954
07/06/2013,00:34,42.22999954
07/06/2013,00:39,42.22999954
07/06/2013,00:44,42.73999786
07/06/2013,00:49,42.73999786
07/06/2013,00:54,42.73999786
07/06/2013,00:59,43.25
07/06/2013,01:04,43.25
07/06/2013,01:09,43.25
07/06/2013,01:14,43.25
07/06/2013,01:19,43.76000214
07/06/2013,01:24,43.76000214
07/06/2013,01:29,43.76000214
07/06/2013,01:34,43.76000214
07/06/2013,01:39,43.76000214
07/06/2013,01:44,44.27000046
07/06/2013,01:49,44.27000046
07/06/2013,01:54,43.25
07/06/2013,01:59,42.73999786
07/06/2013,02:04,42.22999954
07/06/2013,02:09,42.22999954
07/06/2013,02:14,42.22999954
07/06/2013,02:19,42.22999954
07/06/2013,02:24,42.22999954
07/06/2013,02:29,42.22999954
07/06/2013,02:34,42.22999954
07/06/2013,02:39,42.22999954
07/06/2013,02:44,42.22999954
07/06/2013,02:49,42.22999954
07/06/2013,02:54,42.22999954
07/06/2013,02:59,42.22999954
07/06/2013,03:04,41.71999741
07/06/2013,03:09,41.71999741
07/06/2013,03:14,41.71999741
07/06/2013,03:19,41.71999741
07/06/2013,03:24,41.71999741
07/06/2013,03:29,41.71999741
07/06/2013,03:34,41.71999741
07/06/2013,03:39,41.71999741
07/06/2013,03:44,41.71999741
07/06/2013,03:49,41.71999741
07/06/2013,03:54,41.71999741
07/06/2013,03:59,41.71999741
07/06/2013,04:04,41.71999741
07/06/2013,04:09,41.71999741
07/06/2013,04:14,41.2100029
07/06/2013,04:19,41.2100029
07/06/2013,04:24,41.2100029
07/06/2013,04:29,41.2100029
07/06/2013,04:34,41.71999741
07/06/2013,04:39,42.73999786
07/06/2013,04:44,43.25
07/06/2013,04:49,43.25
07/06/2013,04:54,43.25
07/06/2013,04:59,43.25
07/06/2013,05:04,43.25
07/06/2013,05:09,42.22999954
07/06/2013,05:14,41.2100029
07/06/2013,05:19,40.18999863
07/06/2013,05:24,40.18999863
07/06/2013,05:29,39.68000031
07/06/2013,05:34,39.68000031
07/06/2013,05:39,38.66000366
07/06/2013,05:44,38.66000366
07/06/2013,05:49,38.15000153
07/06/2013,05:54,37.63999939
07/06/2013,05:59,37.13000107
07/06/2013,06:04,35.59999847
07/06/2013,06:09,35.08999634
07/06/2013,06:14,34.06999969
07/06/2013,06:19,33.04999924
07/06/2013,06:24,33.56000137
07/06/2013,06:29,33.04999924
07/06/2013,06:34,33.56000137
07/06/2013,06:39,34.06999969
07/06/2013,06:44,34.58000183
07/06/2013,06:49,34.58000183
07/06/2013,06:54,35.08999634
07/06/2013,06:59,35.08999634
07/06/2013,07:04,35.08999634
07/06/2013,07:09,35.08999634
07/06/2013,07:14,35.08999634
07/06/2013,07:19,35.59999847
07/06/2013,07:24,36.11000061
07/06/2013,07:29,36.61999893
07/06/2013,07:34,37.13000107
07/06/2013,07:39,37.13000107
07/06/2013,07:44,37.63999939
07/06/2013,07:49,38.15000153
07/06/2013,07:54,38.15000153
07/06/2013,07:59,38.66000366
07/06/2013,08:04,37.63999939
07/06/2013,08:09,38.66000366
07/06/2013,08:14,38.66000366
07/06/2013,08:19,39.16999817
07/06/2013,08:24,39.16999817
07/06/2013,08:29,38.66000366
07/06/2013,08:34,38.66000366
07/06/2013,08:39,39.16999817
07/06/2013,08:44,39.16999817
07/06/2013,08:49,39.68000031
07/06/2013,08:54,39.68000031
07/06/2013,08:59,39.16999817
07/06/2013,09:04,39.16999817
07/06/2013,09:09,39.68000031
07/06/2013,09:14,39.68000031
07/06/2013,09:19,39.68000031
07/06/2013,09:24,39.16999817
07/06/2013,09:29,38.66000366
07/06/2013,09:34,37.63999939
07/06/2013,09:39,38.15000153
07/06/2013,09:44,37.63999939
07/06/2013,09:49,37.63999939
07/06/2013,09:54,37.63999939
07/06/2013,09:59,37.63999939
07/06/2013,10:04,37.63999939
07/06/2013,10:09,37.63999939
07/06/2013,10:14,37.63999939
07/06/2013,10:19,37.63999939
07/06/2013,10:24,37.63999939
07/06/2013,10:29,37.63999939
07/06/2013,10:34,37.63999939
07/06/2013,10:39,37.13000107
07/06/2013,10:44,37.13000107
07/06/2013,10:49,38.15000153
07/06/2013,10:54,38.66000366
07/06/2013,10:59,39.16999817
07/06/2013,11:04,39.16999817
07/06/2013,11:09,39.16999817
07/06/2013,11:14,39.16999817
07/06/2013,11:19,39.16999817
07/06/2013,11:24,39.16999817
07/06/2013,11:29,39.16999817
07/06/2013,11:34,39.68000031
07/06/2013,11:39,39.68000031
07/06/2013,11:44,39.68000031
07/06/2013,11:49,39.68000031
07/06/2013,11:54,39.68000031
07/06/2013,11:59,39.68000031
07/06/2013,12:04,39.68000031
07/06/2013,12:09,39.68000031
07/06/2013,12:14,39.68000031
07/06/2013,12:19,40.18999863
07/06/2013,12:24,40.18999863
07/06/2013,12:29,40.18999863
07/06/2013,12:34,40.18999863
07/06/2013,12:39,40.18999863
07/06/2013,12:44,40.70000076
07/06/2013,12:49,40.18999863
07/06/2013,12:54,40.70000076
07/06/2013,12:59,40.18999863
07/06/2013,13:04,39.68000031
07/06/2013,13:09,39.16999817
07/06/2013,13:14,39.16999817
07/06/2013,13:19,39.68000031
07/06/2013,13:24,39.68000031
07/06/2013,13:29,39.68000031
07/06/2013,13:34,39.68000031
07/06/2013,13:39,39.68000031
07/06/2013,13:44,39.68000031
07/06/2013,13:49,39.16999817
07/06/2013,13:54,39.16999817
07/06/2013,13:59,39.16999817
07/06/2013,14:04,39.16999817
07/06/2013,14:09,39.16999817
07/06/2013,14:14,38.66000366
07/06/2013,14:19,38.66000366
07/06/2013,14:24,38.66000366
07/06/2013,14:29,38.66000366
07/06/2013,14:34,38.66000366
07/06/2013,14:39,38.66000366
07/06/2013,14:44,39.68000031
07/06/2013,14:49,40.18999863
07/06/2013,14:54,40.70000076
07/06/2013,14:59,40.70000076
07/06/2013,15:04,40.70000076
07/06/2013,15:09,40.70000076
07/06/2013,15:14,41.2100029
07/06/2013,15:19,41.2100029
07/06/2013,15:24,41.2100029
07/06/2013,15:29,41.71999741
07/06/2013,15:34,41.71999741
07/06/2013,15:39,41.2100029
07/06/2013,15:44,41.2100029
07/06/2013,15:49,41.2100029
07/06/2013,15:54,41.2100029
07/06/2013,15:59,41.2100029
07/06/2013,16:04,41.2100029
07/06/2013,16:09,41.2100029
07/06/2013,16:14,41.2100029
07/06/2013,16:19,40.70000076
07/06/2013,16:24,39.68000031
07/06/2013,16:29,39.68000031
07/06/2013,16:34,39.68000031
07/06/2013,16:39,39.68000031
07/06/2013,16:44,39.16999817
07/06/2013,16:49,39.16999817
07/06/2013,16:54,39.16999817
07/06/2013,16:59,38.66000366
07/06/2013,17:04,38.15000153
07/06/2013,17:09,38.15000153
07/06/2013,17:14,38.15000153
07/06/2013,17:19,38.15000153
07/06/2013,17:24,38.15000153
07/06/2013,17:29,37.63999939
07/06/2013,17:34,37.63999939
07/06/2013,17:39,37.63999939
07/06/2013,17:44,37.63999939
07/06/2013,17:49,37.13000107
07/06/2013,17:54,36.61999893
07/06/2013,17:59,36.61999893
07/06/2013,18:04,36.61999893
07/06/2013,18:09,36.61999893
07/06/2013,18:14,36.61999893
07/06/2013,18:19,36.11000061
07/06/2013,18:24,36.11000061
07/06/2013,18:29,36.11000061
07/06/2013,18:34,36.11000061
07/06/2013,18:39,35.59999847
07/06/2013,18:44,36.11000061
07/06/2013,18:49,35.59999847
07/06/2013,18:54,34.58000183
07/06/2013,18:59,34.58000183
07/06/2013,19:04,34.58000183
07/06/2013,19:09,35.08999634
07/06/2013,19:14,35.08999634
07/06/2013,19:19,34.58000183
07/06/2013,19:24,34.58000183
07/06/2013,19:29,34.06999969
07/06/2013,19:34,34.06999969
07/06/2013,19:39,34.06999969
07/06/2013,19:44,34.06999969
07/06/2013,19:49,34.06999969
07/06/2013,19:54,34.58000183
07/06/2013,19:59,34.06999969
07/06/2013,20:04,34.06999969
07/06/2013,20:09,34.06999969
07/06/2013,20:14,34.06999969
07/06/2013,20:19,35.08999634
07/06/2013,20:24,35.59999847
07/06/2013,20:29,36.61999893
07/06/2013,20:34,36.61999893
07/06/2013,20:39,37.13000107
07/06/2013,20:44,37.13000107
07/06/2013,20:49,37.13000107
07/06/2013,20:54,37.13000107
07/06/2013,20:59,37.63999939
07/06/2013,21:04,37.63999939
07/06/2013,21:09,37.63999939
07/06/2013,21:14,37.63999939
07/06/2013,21:19,38.15000153
07/06/2013,21:24,37.63999939
07/06/2013,21:29,38.15000153
07/06/2013,21:34,38.15000153
07/06/2013,21:39,38.66000366
07/06/2013,21:44,38.66000366
07/06/2013,21:49,39.16999817
07/06/2013,21:54,39.16999817
07/06/2013,21:59,39.16999817
07/06/2013,22:04,39.16999817
07/06/2013,22:09,39.68000031
07/06/2013,22:14,39.68000031
07/06/2013,22:19,39.68000031
07/06/2013,22:24,40.18999863
07/06/2013,22:29,40.18999863
07/06/2013,22:34,40.70000076
07/06/2013,22:39,40.70000076
07/06/2013,22:44,40.70000076
07/06/2013,22:49,41.2100029
07/06/2013,22:54,41.2100029
07/06/2013,22:59,41.2100029
07/06/2013,23:04,41.2100029
07/06/2013,23:09,41.71999741
07/06/2013,23:14,41.71999741
07/06/2013,23:19,41.71999741
07/06/2013,23:24,42.22999954
07/06/2013,23:29,42.22999954
07/06/2013,23:34,42.22999954
07/06/2013,23:39,42.73999786
07/06/2013,23:44,42.73999786
07/06/2013,23:49,42.73999786
07/06/2013,23:54,43.25
07/06/2013,23:59,43.25
08/06/2013,00:04,43.25
08/06/2013,00:09,43.25
08/06/2013,00:14,42.73999786
08/06/2013,00:19,41.71999741
08/06/2013,00:24,41.71999741
08/06/2013,00:29,42.22999954
08/06/2013,00:34,42.22999954
08/06/2013,00:39,42.22999954
08/06/2013,00:44,42.22999954
08/06/2013,00:49,41.71999741
08/06/2013,00:54,41.71999741
08/06/2013,00:59,42.22999954
08/06/2013,01:04,41.71999741
08/06/2013,01:09,41.71999741
08/06/2013,01:14,41.71999741
08/06/2013,01:19,41.71999741
08/06/2013,01:24,41.71999741
08/06/2013,01:29,41.71999741
08/06/2013,01:34,41.71999741
08/06/2013,01:39,41.71999741
08/06/2013,01:44,41.71999741
08/06/2013,01:49,41.71999741
08/06/2013,01:54,41.71999741
08/06/2013,01:59,41.71999741
08/06/2013,02:04,41.71999741
08/06/2013,02:09,41.71999741
08/06/2013,02:14,41.71999741
08/06/2013,02:19,41.71999741
08/06/2013,02:24,41.71999741
08/06/2013,02:29,41.71999741
08/06/2013,02:34,41.71999741
08/06/2013,02:39,41.71999741
08/06/2013,02:44,41.71999741
08/06/2013,02:49,41.71999741
08/06/2013,02:54,41.71999741
08/06/2013,02:59,41.71999741
08/06/2013,03:04,41.71999741
08/06/2013,03:09,42.22999954
08/06/2013,03:14,43.25
08/06/2013,03:19,43.76000214
08/06/2013,03:24,43.76000214
08/06/2013,03:29,43.76000214
08/06/2013,03:34,44.27000046
08/06/2013,03:39,44.27000046
08/06/2013,03:44,43.76000214
08/06/2013,03:49,43.25
08/06/2013,03:54,42.22999954
08/06/2013,03:59,42.22999954
08/06/2013,04:04,42.22999954
08/06/2013,04:09,42.22999954
08/06/2013,04:14,42.22999954
08/06/2013,04:19,42.22999954
08/06/2013,04:24,42.22999954
08/06/2013,04:29,42.22999954
08/06/2013,04:34,42.22999954
08/06/2013,04:39,42.22999954
08/06/2013,04:44,42.22999954
08/06/2013,04:49,41.71999741
08/06/2013,04:54,41.71999741
08/06/2013,04:59,41.71999741
08/06/2013,05:04,41.71999741
08/06/2013,05:09,41.71999741
08/06/2013,05:14,41.71999741
08/06/2013,05:19,41.71999741
08/06/2013,05:24,41.2100029
08/06/2013,05:29,41.2100029
08/06/2013,05:34,41.2100029
08/06/2013,05:39,41.2100029
08/06/2013,05:44,41.2100029
08/06/2013,05:49,41.2100029
08/06/2013,05:54,40.70000076
08/06/2013,05:59,41.2100029
08/06/2013,06:04,41.2100029
08/06/2013,06:09,42.22999954
08/06/2013,06:14,42.73999786
08/06/2013,06:19,42.73999786
08/06/2013,06:24,42.22999954
08/06/2013,06:29,42.22999954
08/06/2013,06:34,42.22999954
08/06/2013,06:39,41.71999741
08/06/2013,06:44,41.2100029
08/06/2013,06:49,40.18999863
08/06/2013,06:54,39.16999817
08/06/2013,06:59,39.16999817
08/06/2013,07:04,38.66000366
08/06/2013,07:09,38.66000366
08/06/2013,07:14,38.15000153
08/06/2013,07:19,37.63999939
08/06/2013,07:24,37.13000107
08/06/2013,07:29,37.13000107
08/06/2013,07:34,36.61999893
08/06/2013,07:39,36.61999893
08/06/2013,07:44,36.61999893
08/06/2013,07:49,36.11000061
08/06/2013,07:54,35.59999847
08/06/2013,07:59,35.59999847
08/06/2013,08:04,35.08999634
08/06/2013,08:09,35.59999847
08/06/2013,08:14,36.61999893
08/06/2013,08:19,36.61999893
08/06/2013,08:24,36.61999893
08/06/2013,08:29,36.61999893
08/06/2013,08:34,36.61999893
08/06/2013,08:39,36.61999893
08/06/2013,08:44,36.61999893
08/06/2013,08:49,36.61999893
08/06/2013,08:54,36.61999893
08/06/2013,08:59,37.13000107
08/06/2013,09:04,36.61999893
08/06/2013,09:09,36.61999893
08/06/2013,09:14,37.13000107
08/06/2013,09:19,37.13000107
08/06/2013,09:24,36.61999893
08/06/2013,09:29,37.13000107
08/06/2013,09:34,37.13000107
08/06/2013,09:39,37.13000107
08/06/2013,09:44,37.13000107
08/06/2013,09:49,37.13000107
08/06/2013,09:54,37.63999939
08/06/2013,09:59,37.63999939
08/06/2013,10:04,37.63999939
08/06/2013,10:09,37.63999939
08/06/2013,10:14,38.15000153
08/06/2013,10:19,38.15000153
08/06/2013,10:24,38.15000153
08/06/2013,10:29,38.15000153
08/06/2013,10:34,38.15000153
08/06/2013,10:39,38.15000153
08/06/2013,10:44,38.66000366
08/06/2013,10:49,38.15000153
08/06/2013,10:54,38.15000153
08/06/2013,10:59,38.66000366
08/06/2013,11:04,38.66000366
08/06/2013,11:09,38.66000366
08/06/2013,11:14,38.66000366
08/06/2013,11:19,39.16999817
08/06/2013,11:24,38.66000366
08/06/2013,11:29,38.66000366
08/06/2013,11:34,37.13000107
08/06/2013,11:39,36.61999893
08/06/2013,11:44,37.13000107
08/06/2013,11:49,36.61999893
08/06/2013,11:54,36.61999893
08/06/2013,11:59,36.61999893
08/06/2013,12:04,36.61999893
08/06/2013,12:09,36.61999893
08/06/2013,12:14,36.11000061
08/06/2013,12:19,36.61999893
08/06/2013,12:24,36.61999893
08/06/2013,12:29,36.61999893
08/06/2013,12:34,36.11000061
08/06/2013,12:39,36.61999893
08/06/2013,12:44,37.63999939
08/06/2013,12:49,38.15000153
08/06/2013,12:54,38.15000153
08/06/2013,12:59,38.66000366
08/06/2013,13:04,39.16999817
08/06/2013,13:09,39.16999817
08/06/2013,13:14,39.16999817
08/06/2013,13:19,39.16999817
08/06/2013,13:24,39.68000031
08/06/2013,13:29,39.68000031
08/06/2013,13:34,40.18999863
08/06/2013,13:39,40.18999863
08/06/2013,13:44,40.18999863
08/06/2013,13:49,40.18999863
08/06/2013,13:54,40.18999863
08/06/2013,13:59,40.18999863
08/06/2013,14:04,40.70000076
08/06/2013,14:09,40.18999863
08/06/2013,14:14,40.70000076
08/06/2013,14:19,40.70000076
08/06/2013,14:24,28.45999908
08/06/2013,14:29,21.31999969
08/06/2013,14:34,21.31999969
08/06/2013,14:39,20.80999947
08/06/2013,14:44,21.31999969
08/06/2013,14:49,21.31999969
08/06/2013,14:54,20.80999947
08/06/2013,14:59,20.80999947
08/06/2013,15:04,21.31999969
08/06/2013,15:09,21.31999969
08/06/2013,15:14,21.31999969
08/06/2013,15:19,20.80999947
08/06/2013,15:24,21.31999969
08/06/2013,15:29,25.39999962
08/06/2013,15:34,25.90999985
08/06/2013,15:39,36.11000061
08/06/2013,15:44,41.2100029
08/06/2013,15:49,41.2100029
08/06/2013,15:54,41.2100029
08/06/2013,15:59,41.2100029
08/06/2013,16:04,41.2100029
08/06/2013,16:09,40.70000076
08/06/2013,16:14,40.70000076
08/06/2013,16:19,40.18999863
08/06/2013,16:24,39.16999817
08/06/2013,16:29,38.66000366
08/06/2013,16:34,38.66000366
08/06/2013,16:39,38.66000366
08/06/2013,16:44,38.66000366
08/06/2013,16:49,39.16999817
08/06/2013,16:54,38.66000366
08/06/2013,16:59,38.66000366
08/06/2013,17:04,38.66000366
08/06/2013,17:09,38.15000153
08/06/2013,17:14,38.15000153
08/06/2013,17:19,38.15000153
08/06/2013,17:24,38.15000153
08/06/2013,17:29,38.15000153
08/06/2013,17:34,37.63999939
08/06/2013,17:39,37.63999939
08/06/2013,17:44,37.63999939
08/06/2013,17:49,37.13000107
08/06/2013,17:54,37.13000107
08/06/2013,17:59,37.13000107
08/06/2013,18:04,36.61999893
08/06/2013,18:09,36.61999893
08/06/2013,18:14,36.61999893
08/06/2013,18:19,36.61999893
08/06/2013,18:24,36.61999893
08/06/2013,18:29,36.61999893
08/06/2013,18:34,36.11000061
08/06/2013,18:39,36.11000061
08/06/2013,18:44,36.11000061
08/06/2013,18:49,36.11000061
08/06/2013,18:54,36.11000061
08/06/2013,18:59,36.11000061
08/06/2013,19:04,36.11000061
08/06/2013,19:09,36.11000061
08/06/2013,19:14,36.11000061
08/06/2013,19:19,35.59999847
08/06/2013,19:24,35.59999847
08/06/2013,19:29,35.59999847
08/06/2013,19:34,35.59999847
08/06/2013,19:39,35.59999847
08/06/2013,19:44,35.59999847
08/06/2013,19:49,35.59999847
08/06/2013,19:54,35.08999634
08/06/2013,19:59,35.59999847
08/06/2013,20:04,35.59999847
08/06/2013,20:09,35.59999847
08/06/2013,20:14,35.59999847
08/06/2013,20:19,35.59999847
08/06/2013,20:24,35.59999847
08/06/2013,20:29,35.59999847
08/06/2013,20:34,35.59999847
08/06/2013,20:39,36.61999893
08/06/2013,20:44,37.13000107
08/06/2013,20:49,37.63999939
08/06/2013,20:54,38.15000153
08/06/2013,20:59,38.15000153
