date,time,value
08/06/2013,23:19:00,42.22999954
08/06/2013,23:24:00,42.22999954
08/06/2013,23:29:00,42.73999786
08/06/2013,23:34:00,42.73999786
08/06/2013,23:39:00,42.73999786
08/06/2013,23:44:00,42.73999786
08/06/2013,23:49:00,43.25
08/06/2013,23:54:00,43.25
08/06/2013,23:59:00,43.25
09/06/2013,00:04:00,43.25
09/06/2013,00:09:00,42.73999786
09/06/2013,00:14:00,42.22999954
09/06/2013,00:29:00,42.22999954
09/06/2013,03:09:00,42.22999954
09/06/2013,03:14:00,43.25
09/06/2013,03:19:00,43.76000214
09/06/2013,03:24:00,43.76000214
09/06/2013,03:29:00,43.76000214
09/06/2013,03:34:00,44.27000046
09/06/2013,03:39:00,44.27000046
09/06/2013,03:44:00,44.27000046
09/06/2013,03:49:00,43.25
09/06/2013,03:54:00,42.73999786
09/06/2013,03:59:00,42.22999954
09/06/2013,04:04:00,42.22999954
09/06/2013,04:09:00,42.22999954
09/06/2013,04:14:00,42.22999954
09/06/2013,04:19:00,42.22999954
09/06/2013,04:24:00,42.22999954
09/06/2013,04:29:00,42.22999954
09/06/2013,04:34:00,42.22999954
09/06/2013,04:39:00,42.22999954
09/06/2013,04:44:00,42.22999954
09/06/2013,04:49:00,42.22999954
09/06/2013,04:54:00,42.22999954
09/06/2013,04:59:00,42.22999954
09/06/2013,09:39:00,36.61999893
09/06/2013,09:44:00,36.61999893
09/06/2013,09:49:00,36.11000061
09/06/2013,09:54:00,36.11000061
09/06/2013,09:59:00,35.59999847
09/06/2013,10:04:00,35.59999847
09/06/2013,10:09:00,35.08999634
09/06/2013,10:14:00,35.59999847
09/06/2013,10:19:00,35.08999634
09/06/2013,10:24:00,35.08999634
09/06/2013,10:29:00,35.08999634
09/06/2013,10:34:00,35.08999634
09/06/2013,10:39:00,35.08999634
09/06/2013,10:44:00,36.61999893
09/06/2013,17:49:00,36.61999893
09/06/2013,17:54:00,36.61999893
09/06/2013,17:59:00,36.61999893
09/06/2013,18:04:00,36.61999893
09/06/2013,18:09:00,36.11000061
09/06/2013,18:14:00,36.11000061
09/06/2013,18:19:00,36.11000061
09/06/2013,18:24:00,36.11000061
09/06/2013,18:29:00,35.59999847
09/06/2013,18:34:00,35.59999847
09/06/2013,18:39:00,35.59999847
09/06/2013,18:44:00,35.08999634
09/06/2013,18:49:00,35.08999634
09/06/2013,18:54:00,34.58000183
09/06/2013,18:59:00,35.08999634
09/06/2013,19:04:00,35.08999634
09/06/2013,19:09:00,35.08999634
09/06/2013,19:14:00,35.08999634
09/06/2013,19:19:00,35.08999634
09/06/2013,19:24:00,34.58000183
09/06/2013,19:29:00,34.58000183
09/06/2013,19:34:00,34.58000183
09/06/2013,19:39:00,34.06999969
09/06/2013,19:44:00,34.06999969
09/06/2013,19:49:00,34.06999969
09/06/2013,19:54:00,34.06999969
09/06/2013,19:59:00,34.06999969
09/06/2013,20:04:00,34.58000183
09/06/2013,20:09:00,34.58000183
09/06/2013,20:14:00,35.08999634
09/06/2013,20:19:00,35.08999634
09/06/2013,20:24:00,36.11000061
09/06/2013,20:29:00,36.61999893
09/06/2013,21:29:00,36.61999893
10/06/2013,00:04:00,42.22999954
10/06/2013,00:09:00,42.22999954
10/06/2013,00:14:00,42.22999954
10/06/2013,00:19:00,42.73999786
10/06/2013,00:24:00,42.73999786
10/06/2013,00:29:00,42.73999786
10/06/2013,00:34:00,42.73999786
10/06/2013,00:39:00,43.25
10/06/2013,00:44:00,43.25
10/06/2013,00:49:00,43.25
10/06/2013,00:54:00,43.76000214
10/06/2013,00:59:00,43.76000214
10/06/2013,01:04:00,43.76000214
10/06/2013,01:09:00,43.76000214
10/06/2013,01:14:00,43.76000214
10/06/2013,01:19:00,44.27000046
10/06/2013,01:24:00,44.27000046
10/06/2013,01:29:00,43.25
10/06/2013,01:34:00,42.22999954
10/06/2013,01:39:00,42.22999954
10/06/2013,01:44:00,42.22999954
10/06/2013,01:49:00,42.22999954
10/06/2013,01:54:00,42.22999954
10/06/2013,01:59:00,42.22999954
10/06/2013,02:04:00,42.22999954
10/06/2013,02:09:00,42.22999954
10/06/2013,02:14:00,42.22999954
10/06/2013,02:19:00,42.22999954
10/06/2013,02:24:00,42.22999954
10/06/2013,02:29:00,42.22999954
10/06/2013,02:34:00,42.22999954
10/06/2013,02:39:00,42.22999954
10/06/2013,02:44:00,42.22999954
10/06/2013,02:49:00,42.22999954
10/06/2013,02:54:00,42.22999954
10/06/2013,02:59:00,42.22999954
10/06/2013,05:04:00,42.22999954
10/06/2013,05:09:00,42.73999786
10/06/2013,05:14:00,42.22999954
10/06/2013,05:19:00,42.22999954
10/06/2013,05:24:00,42.22999954
10/06/2013,05:29:00,42.22999954
10/06/2013,06:04:00,36.61999893
